"repetition","fold","min_mess","max_mess","mean_mess","median_mess","q10_mess","q90_mess","auroc_train","auroc_test","diff_perf"
4,5,0,46.3054187192118,15.7442287259731,10.8374384236453,3.94088669950739,32.512315270936,0.879283489096574,0.783870967741936,0.0954125213546381
5,1,0,35.2941176470588,13.5686274509804,10.7843137254902,3.92156862745098,27.5490196078431,0.864919549089508,0.813333333333333,0.0515862157561744
5,2,0,42.3645320197044,13.4453781512605,7.88177339901478,2.95566502463055,26.6009852216749,0.848058252427184,0.839506172839506,0.00855207958767834
5,3,-0.77941446696631,48.2758620689655,15.0122653857671,10.8374384236453,0,33.4975369458128,0.875024295432459,0.768025078369906,0.106999217062553
5,4,-3.70292323148173,36.4532019704434,8.10929650913699,4.92610837438424,0,22.6600985221675,0.866213592233009,0.785493827160494,0.0807197650725157
5,5,-2.2038567493113,46.3054187192118,13.2442520087735,11.8226600985222,0,33.4975369458128,0.884368932038835,0.703703703703704,0.180665228335131
6,1,-3.70292323148173,45.320197044335,12.1904743196526,9.85221674876848,0.98522167487684,25.615763546798,0.880411570568822,0.730769230769231,0.149642339799591
6,2,-3.44945355191257,41.3793103448276,11.5457739193963,6.89655172413793,0,29.5566502463054,0.879902912621359,0.66820987654321,0.211693036078149
6,3,0,45.320197044335,13.136288998358,10.8374384236453,0,31.5270935960591,0.855728155339806,0.850308641975309,0.00541951336449709
6,4,-0.705754614549397,38.2352941176471,11.6133358881012,8.33333333333333,0,28.4313725490196,0.879373317954633,0.8048,0.0745733179546333
6,5,0,36.4532019704434,14.3340094658553,12.807881773399,2.95566502463055,32.512315270936,0.838575033973986,0.903076923076923,-0.0645018891029376
7,1,-0.736412010642341,39.4088669950739,13.0832134030561,10.8374384236453,0.98522167487684,26.6009852216749,0.871331389698737,0.755485893416928,0.115845496281809
7,2,-1.03485838779957,37.4384236453202,9.86866430187383,5.91133004926108,0,24.6305418719212,0.854174757281553,0.856481481481481,-0.00230672419992839
7,3,-0.778655169840655,44.3349753694581,12.7208214830261,7.88177339901478,0,34.4827586206897,0.889515658432212,0.720634920634921,0.168880737797291
7,4,-3.70292323148173,46.3054187192118,13.7591332545165,9.85221674876848,0.985221674876847,30.5418719211823,0.853741496598639,0.857366771159875,-0.00362527456123529
7,5,0,44.1176470588235,14.0980392156863,11.7647058823529,4.80392156862745,28.4313725490196,0.864069264069265,0.85551948051948,0.00854978354978431
8,1,-1.03485838779957,44.3349753694581,12.8697413415547,9.85221674876848,0.985221674876847,25.615763546798,0.86307094266278,0.799373040752351,0.0636979019104283
8,2,-0.0967597535808754,34.4827586206897,10.1400905795444,8.86699507389163,0,18.7192118226601,0.861894573040264,0.785714285714286,0.0761802873259787
8,3,-0.778655169840655,49.2610837438424,13.1017031778733,9.85221674876847,0,27.5862068965517,0.864589400116483,0.821538461538462,0.0430509385780211
8,4,-3.70292323148173,48.2758620689655,12.8511838678653,8.86699507389162,0,33.4975369458128,0.861067961165048,0.808641975308642,0.0524259858564063
8,5,-0.705754614549397,35.2941176470588,14.6329437312384,12.7450980392157,0.980392156862745,30.3921568627451,0.864550264550264,0.818181818181818,0.0463684463684458
9,1,0,44.3349753694581,13.1942432145272,8.86699507389163,2.95566502463055,24.6305418719212,0.866601941747572,0.774691358024691,0.091910583722881
9,2,-2.11345939933259,51.2315270935961,11.5207373271889,8.86699507389162,0,29.5566502463054,0.870291262135922,0.816358024691358,0.0539332374445641
9,3,0,40.3940886699507,14.932869699604,12.807881773399,2.95566502463054,32.512315270936,0.851895043731778,0.818181818181818,0.03371322554996
9,4,-0.778655169840655,44.3349753694581,13.1596573940425,7.88177339901478,0,32.512315270936,0.886363636363636,0.746894409937888,0.139469226425748
9,5,-3.70292323148173,36.2745098039216,10.6666617864601,8.8235294117647,0,26.4705882352941,0.863116408728251,0.86698717948718,-0.00387077075892872
10,1,-0.736412010642341,41.1764705882353,10.6303953882449,4.90196078431373,0,26.8627450980392,0.858078812987764,0.813333333333333,0.0447454796544305
10,2,-1.03485838779957,40.3940886699507,11.6671422531901,9.85221674876847,1.97044334975371,24.6305418719212,0.853898635477583,0.855263157894737,-0.00136452241715412
10,3,-1.16337885685382,41.3793103448276,11.5823498678143,9.85221674876848,0,23.6453201970443,0.890099202489789,0.742857142857143,0.147242059632646
10,4,-3.70292323148173,37.4384236453202,14.7097691089087,12.807881773399,1.97044334975369,31.5270935960591,0.865556853582555,0.8,0.065556853582555
10,5,0,44.3349753694581,13.3874239350913,9.85221674876848,0,35.4679802955665,0.855672105672106,0.841614906832298,0.0140571988398075
